site_id,year,week_index,start_date,t2m_08,t2m_mean_08_18,t2m_min_08_18,t2m_max_08_18,t2m_absmax_08_18,t2m_absmin_08_18,rh_08,rh_mean_08_18,rh_absmax_08_18,wind_mean,wind_min,wind_max,wind_absmax,n_obs,n_days,pct_t2m_08_18,pct_rh_08_18,pct_wind_max,pct_viability
65,2021,45,2021-11-05,14.540191785714285,20.393511142857143,14.540191785714285,23.628396142857145,28.280182,10.362946,71.04918266196958,44.02723277592388,53.69312702890571,4.270463314285714,2.3405523385714284,6.185899485714286,8.088619,7,7,1.0,1.0,1.0,1.0
65,2021,46,2021-11-12,13.071607428571427,18.55848885714286,12.396767857142859,21.708335,30.302887,8.236908,44.26440836491985,23.98921280980131,33.68719024158596,4.952310142857143,2.6519335657142853,7.287424457142857,8.69733,7,7,0.8571428571428571,1.0,1.0,0.8571428571428571
65,2021,47,2021-11-19,11.270799857142858,17.345281857142858,11.270799857142858,20.504861285714288,26.813873,7.071747,47.430091030303025,31.03493257712761,48.3287695268901,5.3949725428571425,2.9719661428571427,7.507075214285714,9.317292,7,7,0.8571428571428571,1.0,1.0,0.8571428571428571
65,2021,48,2021-11-26,9.976854642857143,17.349029857142856,9.976854642857143,21.02819385714286,25.891998,6.7240295,55.367608924421056,38.71838166027722,74.22756616913897,3.343280814285714,1.0794259142857143,4.803532057142857,5.68325,7,7,0.7142857142857143,1.0,1.0,0.7142857142857143
65,2021,49,2021-12-03,10.397112314285716,16.885155,10.397112314285716,20.462241,28.973785,3.9289246,53.02434162109942,34.63435783781292,56.06096652085463,4.470750871428572,2.177398992857143,6.8801796714285715,11.412574,7,7,0.42857142857142855,1.0,0.8571428571428571,0.42857142857142855
65,2021,50,2021-12-10,12.06101347142857,18.07702385714286,12.06101347142857,21.422759857142857,27.593658,6.318268,46.4925973979706,30.142547999081195,51.83693969382151,5.880356857142857,3.2138495785714283,8.966476414285713,13.164343,7,7,0.7142857142857143,1.0,0.5714285714285714,0.42857142857142855
65,2021,51,2021-12-17,7.054495614285714,14.045337900000002,6.666329471428571,17.715484571428572,27.090973,1.1380615,53.544250018756124,36.60378680398766,60.3661582494743,3.485380442857143,1.4171951485714287,5.694494085714285,9.3283825,7,7,0.42857142857142855,1.0,1.0,0.42857142857142855
65,2021,52,2021-12-24,15.42504,22.067878,15.42504,25.220716,31.259918,11.182037,47.204174844893465,24.545764629587676,35.77087827902205,4.782542614285715,2.1517773414285712,7.808893671428572,10.173167,7,7,1.0,1.0,0.8571428571428571,0.8571428571428571
65,2022,1,2022-01-01,1.9907401485714284,7.010649895714286,-0.12060546357142858,11.78967277142857,22.480133,-4.3782043,44.71201534038379,31.563801368744873,41.00482066135707,4.779482028571429,2.0634322085714283,7.237264542857143,8.82382,7,7,0.14285714285714285,1.0,1.0,0.14285714285714285
65,2022,2,2022-01-08,5.925362805714286,13.791337857142858,5.925362805714286,17.72564242857143,24.25772,-0.25408936,52.36377571495442,27.650225242382845,44.41023920485664,4.353878457142857,1.8929390785714286,6.376198628571429,8.988167,7,7,0.42857142857142855,1.0,1.0,0.42857142857142855
65,2022,3,2022-01-15,2.1212332571428574,8.344119457142858,1.5555943142857143,11.729138899999999,25.22232,-4.734894,34.91916866383922,24.23177960916802,39.60224140631888,5.5725663,3.5221584214285713,8.330900585714286,13.745472,7,7,0.14285714285714285,1.0,0.8571428571428571,0.14285714285714285
65,2022,4,2022-01-22,1.502349857142857,8.561928628571428,1.502349857142857,11.677385642857143,17.199615,-1.476532,58.70904715067674,35.75792882108782,47.74626674940733,3.2882565428571433,1.044000467142857,5.098542785714286,6.570088,7,7,0.0,1.0,1.0,0.0
65,2022,5,2022-01-29,1.422925742857143,7.355820042857142,0.7475018999999998,10.644914814285714,20.650787,-10.516815,62.19284186261025,44.45638032385801,79.940444711766,5.0762999,3.115958685714286,6.375602285714286,8.0595255,7,7,0.42857142857142855,0.8571428571428571,1.0,0.42857142857142855
