site_id,site_name,week_bin,t2m_mean_08_18,rh_mean_08_18,wind_mean,t2m_absmax_08_18,t2m_absmin_08_18,rh_absmax_08_18,wind_absmax,pct_t2m_08_18,pct_rh_08_18,pct_wind_max,pct_viability,suitability_rank,suitability_temp_rank,suitability_rh_rank,suitability_wind_rank,suitability_score,no_go_week,confidence
52,SEWARD,19,23.746160035714283,45.33124320478771,4.048641721428572,32.9899,12.62735,77.94848422046535,9.609616,1.0,0.9642857142857144,1.0,0.9642857142857144,2,1,2,1,0.9642857142857144,False,0.9642857142857144
52,SEWARD,20,21.72413410714286,47.45922341721459,4.127487382142857,32.14102,10.394928,87.09489638762867,13.048489,0.9285714285714286,0.9642857142857144,0.9642857142857144,0.8928571428571428,2,3,2,2,0.8928571428571428,False,0.8928571428571428
52,SEWARD,21,19.779029285714287,49.52728398494878,4.220983039285715,28.963287,8.650787,90.32972268824004,10.019104,0.8214285714285714,0.8928571428571429,0.9642857142857144,0.7857142857142857,5,5,4,2,0.7857142857142857,False,0.7857142857142857
52,SEWARD,22,24.076851392857144,51.62608983833809,3.89018425,32.310455,13.347565,82.4244821451326,13.796545,0.9642857142857144,0.8928571428571428,0.9642857142857144,0.8571428571428572,5,2,5,2,0.8571428571428572,False,0.8571428571428572
52,SEWARD,23,24.40526275,51.966850477596886,2.917300482142857,32.578033,15.668854,80.75313275512812,7.504817,1.0,0.9642857142857144,1.0,0.9642857142857144,2,1,2,1,0.9642857142857144,False,0.9642857142857144
52,SEWARD,24,27.802237821428573,49.173971390776046,3.8688386428571433,36.087067,16.580963,73.20729185456992,10.160107,1.0,1.0,0.9285714285714286,0.9285714285714286,3,1,1,3,0.9285714285714286,False,0.9285714285714286
52,SEWARD,25,29.282434607142857,51.31437517091084,4.937781703571429,37.366364,18.752106,73.51242602637802,11.414868,0.9285714285714286,1.0,0.8214285714285714,0.8214285714285714,6,3,1,6,0.8214285714285714,False,0.8214285714285714
52,SEWARD,26,27.13495767857143,52.36435807414604,4.016753110714285,34.41153,17.239899,77.62955825835782,8.965278,1.0,0.9642857142857144,1.0,0.9642857142857144,2,1,2,1,0.9642857142857144,False,0.9642857142857144
52,SEWARD,27,26.722398214285715,60.07319045212224,3.4099057142857143,35.238922,15.993317,83.31067799082213,7.559332,1.0,0.9285714285714286,1.0,0.9285714285714286,3,1,3,1,0.9285714285714286,False,0.9285714285714286
52,SEWARD,28,29.063625892857143,52.0492526880152,3.2873408821428574,36.188385,20.362213,66.98091066749231,7.856203,1.0,1.0,1.0,1.0,1,1,1,1,1.0,False,1.0
