site_id,site_name,week_bin,t2m_mean_08_18,rh_mean_08_18,wind_mean,t2m_absmax_08_18,t2m_absmin_08_18,rh_absmax_08_18,wind_absmax,pct_t2m_08_18,pct_rh_08_18,pct_wind_max,pct_viability,suitability_rank,suitability_temp_rank,suitability_rh_rank,suitability_wind_rank,suitability_score,no_go_week,confidence
65,WILLOW SPRINGS,44,22.475328285714287,56.66199790103064,5.3036454285714285,32.58731,13.765045,83.64040663934291,11.064482,1.0,0.7142857142857143,0.7142857142857143,0.4285714285714285,3,1,2,3,0.4285714285714285,False,0.4285714285714285
6,CENTERVILLE,44,16.59765057142857,68.75666746389352,5.059400757142858,26.895905,4.930084,95.47661160569471,9.8876,0.5714285714285714,0.7142857142857143,1.0,0.2857142857142857,4,4,2,1,0.2857142857142857,False,0.2857142857142857
18,ELK REPOWER,44,14.175186,69.98372969488626,4.803530685714286,26.28067,1.966217,93.69055462929497,9.613546,0.4285714285714285,0.7142857142857143,1.0,0.2857142857142857,4,5,2,1,0.2857142857142857,False,0.2857142857142857
22,FRANKLIN COUNTY,44,14.412609285714286,62.9176346818279,4.605203085714286,27.135895,7.6771545,96.8156760348125,10.110216,0.2857142857142857,0.8571428571428571,0.8571428571428571,0.2857142857142857,4,6,1,2,0.2857142857142857,False,0.2857142857142857
38,MANCHESTER,44,14.375491428571427,69.39980309248861,5.029353357142857,26.447662,1.9437561,93.67836157085333,9.910363,0.4285714285714285,0.7142857142857143,1.0,0.2857142857142857,4,5,2,1,0.2857142857142857,False,0.2857142857142857
53,SHOOTING STAR,44,16.618157642857145,67.28220605071127,5.401865414285715,27.241364,7.93985,96.22461102718538,11.250749,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.2857142857142857,4,3,2,3,0.2857142857142857,False,0.2857142857142857
57,SUNZIA WIND SOUTH,44,12.477955285714286,32.482861771522785,5.9026752857142855,20.93277,2.7001038,83.19574668038908,14.0751505,0.4285714285714285,0.8571428571428571,0.5714285714285714,0.2857142857142857,4,5,1,4,0.2857142857142857,False,0.2857142857142857
1,BROKEN BOW II,44,12.174273857142856,62.50942353812513,4.175163614285714,21.474762,5.78067,88.64508510778907,7.156895,0.2857142857142857,0.7142857142857143,1.0,0.1428571428571428,5,6,2,1,0.1428571428571428,False,0.1428571428571428
3,CARLETON COLLEGE,44,11.061232857142857,77.16042341373523,3.787647371428572,26.150787,0.24649048,96.9191660535113,7.12719,0.1428571428571428,0.4285714285714285,1.0,0.1428571428571428,5,7,4,1,0.1428571428571428,False,0.1428571428571428
11,CRESTON RIDGE,44,14.078734714285714,62.5302609349968,4.616957542857143,26.660309,3.660797,80.42302830706574,10.123669,0.2857142857142857,0.8571428571428571,0.8571428571428571,0.1428571428571428,5,6,1,2,0.1428571428571428,False,0.1428571428571428
12,CRESTON RIDGE II,44,14.078734714285714,62.5302609349968,4.616957542857143,26.660309,3.660797,80.42302830706574,10.123669,0.2857142857142857,0.8571428571428571,0.8571428571428571,0.1428571428571428,5,6,1,2,0.1428571428571428,False,0.1428571428571428
